Investor ID,Organization/Person Name,Organization/Person Name URL,Longitude,Latitude,Location,Country,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Specific VC Binary,Local Investor,Hub Investor,Lead Investor,Target VC,Seed Investments Count,Seed Lead Investments Count,Unique Companies Count,Unique Industries Count,Local Investments Count,Avg Investment Distance (km),Hub Investments Count,Unique Countries Count,Fundraising Success Count,Successful Investments Count,CB Rank (Investor)
004022,Flybridge,https://www.crunchbase.com/organization/flybridge-capital,-71.060511,42.3554334,"Boston, Massachusetts, United States",United States,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,9.0,0.0,5264.147182599564,2,1.0,0,0,6634.0
004023,Social Capital,https://www.crunchbase.com/organization/social-capital,-122.177992,37.4519671,"Menlo Park, California, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,5.0,0.0,8635.874836560806,1,1.0,0,0,4324.0
004024,Blume Ventures,https://www.crunchbase.com/organization/blume-ventures,72.8692035,19.054999,"Mumbai, Maharashtra, India",India,False,False,False,False,False,False,True,False,True,2.0,1.0,2.0,4.0,0.0,7193.962414295025,2,1.0,1,1,589.0
004027,InterWest Partners,https://www.crunchbase.com/organization/interwest-partners,-122.177992,37.4519671,"Menlo Park, California, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,5.0,0.0,8635.874836560806,1,1.0,0,0,19473.0
004028,Oak Investment Partners,https://www.crunchbase.com/organization/oak-investment-partners,-73.4378988,41.1953739,"Wilton, Connecticut, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,5499.039328315585,1,1.0,0,0,57869.0
004029,Pear VC,https://www.crunchbase.com/organization/pejman-mar-ventures,-122.177992,37.4519671,"Menlo Park, California, United States",United States,False,False,False,False,False,False,True,False,True,2.0,1.0,2.0,2.0,0.0,9089.065980432319,2,2.0,0,0,41.0
004030,Future Planet Capital,https://www.crunchbase.com/organization/future-planet-capital,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,False,False,87.0,5.0,66.0,30.0,39.0,158.49190478337525,35,1.0,15,15,2019.0
004031,Par Equity,https://www.crunchbase.com/organization/par-equity,-3.1904199,55.9519018,"Edinburgh, Edinburgh, City of, United Kingdom",United Kingdom,False,False,False,False,False,False,False,False,True,29.0,14.0,22.0,28.0,20.0,106.71677972818998,4,1.0,5,5,423.0
004032,SBI Investment,https://www.crunchbase.com/organization/sbi-investment-2,139.9098435,35.6304259,"Minato, Chiba, Japan",Japan,False,False,False,False,False,False,True,True,True,1.0,1.0,1.0,4.0,0.0,9574.94562570559,1,1.0,1,1,241.0
004033,OurCrowd,https://www.crunchbase.com/organization/ourcrowd,35.1967016,31.7758618,"Jerusalem, Yerushalayim, Israel",Israel,False,False,False,False,False,False,True,False,True,1.0,0.0,1.0,3.0,0.0,3608.403790409882,1,1.0,1,1,1108.0
004034,Parkwalk Advisors,https://www.crunchbase.com/organization/parkwalk-advisors,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,True,True,False,False,95.0,13.0,79.0,37.0,83.0,69.87604581793293,82,1.0,31,31,1953.0
004035,Blackbird Ventures,https://www.crunchbase.com/organization/blackbird-ventures-australia,151.2082848,-33.8698439,"Sydney, New South Wales, Australia",Australia,False,False,False,False,False,False,False,False,True,4.0,2.0,4.0,8.0,0.0,16982.14147102717,3,1.0,0,0,236.0
004036,SV Health Investors,https://www.crunchbase.com/organization/sv-life-sciences,-71.060511,42.3554334,"Boston, Massachusetts, United States",United States,False,False,False,False,True,False,True,False,True,8.0,2.0,8.0,3.0,0.0,5260.404304618451,8,1.0,5,5,544.0
004037,M12 - Microsoft's Venture Fund,https://www.crunchbase.com/organization/m12,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,True,False,False,True,True,False,8.0,6.0,6.0,12.0,0.0,8763.497793338001,7,2.0,2,2,8337.0
004038,CSC Upshot,https://www.crunchbase.com/organization/csc-upshot,-122.1598465,37.4443293,"Palo Alto, California, United States",United States,False,False,False,False,False,False,False,False,False,4.0,0.0,4.0,8.0,0.0,8594.733989853841,3,1.0,1,1,3159.0
004039,Ignition Partners,https://www.crunchbase.com/organization/ignition-partners,-122.116578,37.3790629,"Los Altos, California, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,8508.859237935822,0,1.0,0,0,7587.0
004040,Fonds de solidarité FTQ,https://www.crunchbase.com/organization/fonds-de-solidarit-ftq,-73.5698065,45.5031824,"Montréal, Quebec, Canada",Canada,False,False,False,False,False,False,True,False,True,2.0,0.0,1.0,3.0,0.0,5206.215069726872,2,1.0,2,2,882.0
004041,Maveron,https://www.crunchbase.com/organization/maveron,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,True,False,True,1.0,0.0,1.0,5.0,0.0,8616.713337577476,1,1.0,1,1,599.0
004042,Fortune Venture Capital,https://www.crunchbase.com/organization/fortune-venture-capital,114.0545429,22.5445741,"Shenzhen, Guangdong, China",China,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,2.0,0.0,9539.900304723818,1,1.0,0,0,1976.0
004043,Ulu Ventures,https://www.crunchbase.com/organization/ulu-ventures,-122.1598465,37.4443293,"Palo Alto, California, United States",United States,False,False,True,False,False,False,True,False,True,1.0,0.0,1.0,2.0,0.0,8635.723834817247,1,1.0,0,0,364.0
004044,Ascension,https://www.crunchbase.com/organization/ascension-ventures-limited,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,True,False,False,True,True,False,True,219.0,53.0,177.0,46.0,181.0,69.33148624165656,170,3.0,43,43,115.0
004045,Real Ventures,https://www.crunchbase.com/organization/real-ventures,-73.5698065,45.5031824,"Montréal, Quebec, Canada",Canada,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,7.0,0.0,5206.215069726872,1,1.0,1,1,1944.0
004046,IP Group,https://www.crunchbase.com/organization/ip-group-plc,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,False,False,86.0,15.0,55.0,39.0,36.0,235.8462608478969,36,3.0,26,26,6972.0
004047,Titan Capital,https://www.crunchbase.com/organization/titan-capital,77.0299194,28.4646148,"Gurgaon, Haryana, India",India,False,False,False,False,False,False,True,True,True,1.0,1.0,1.0,2.0,0.0,6712.349396056078,1,1.0,0,0,186.0
004048,Dell Technologies Capital,https://www.crunchbase.com/organization/dell-technologies-capital,-122.1598465,37.4443293,"Palo Alto, California, United States",United States,False,False,False,True,False,False,False,True,False,1.0,1.0,1.0,3.0,0.0,8289.90475294782,0,1.0,0,0,9722.0
004049,Flagship Pioneering,https://www.crunchbase.com/organization/flagship-ventures,-71.131738,42.3786343,"Cambridge, Massachusetts, United States",United States,False,False,False,False,True,False,True,True,True,1.0,1.0,1.0,3.0,0.0,5267.282013905376,1,1.0,1,1,1307.0
004050,Inflection Point Ventures,https://www.crunchbase.com/organization/inflection-point-ventures-d275,77.0299194,28.4646148,"Gurgaon, Haryana, India",India,False,True,False,False,False,False,False,True,True,1.0,1.0,1.0,3.0,0.0,6815.467554103197,0,1.0,0,0,107.0
004051,Viola Ventures,https://www.crunchbase.com/organization/violaventures,34.8469023,32.1656255,"Herzliya, Tel Aviv, Israel",Israel,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,5.0,0.0,3554.140704648632,1,1.0,0,0,1522.0
004052,Vulcan Capital,https://www.crunchbase.com/organization/vulcan-capital,-122.330062,47.6038321,"Seattle, Washington, United States",United States,False,False,False,False,False,False,True,False,False,2.0,1.0,1.0,3.0,0.0,7700.597191737697,2,1.0,2,2,15796.0
004053,Z47,https://www.crunchbase.com/organization/matrix-partners-india,72.8692035,19.054999,"Mumbai, Maharashtra, India",India,False,False,False,False,False,False,False,True,True,1.0,1.0,1.0,0.0,0.0,7193.962414295025,0,0.0,0,0,210.0
004054,Susa Ventures,https://www.crunchbase.com/organization/susa-ventures,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,True,False,True,3.0,0.0,3.0,6.0,0.0,8616.713337577476,3,1.0,3,3,366.0
004055,Citi Ventures,https://www.crunchbase.com/organization/citi-ventures,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,True,True,False,True,False,False,1.0,0.0,1.0,1.0,0.0,8616.713337577476,1,1.0,1,1,4553.0
004056,BonAngels Venture Partners,https://www.crunchbase.com/organization/bon-angels,127.75,36.5,"Seoul, Seoul-t'ukpyolsi, South Korea",South Korea,True,False,False,False,False,False,True,True,False,1.0,1.0,1.0,3.0,0.0,8996.57862793179,1,1.0,0,0,3220.0
004057,Investissement Quebec,https://www.crunchbase.com/organization/investissement-quebec,-71.2084061,46.8137431,"Quebec, Quebec, Canada",Canada,False,False,False,False,False,False,False,False,False,2.0,0.0,2.0,6.0,0.0,5314.225232977212,1,2.0,1,1,6107.0
004058,83North,https://www.crunchbase.com/organization/greylock-partners-israel,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,True,True,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0,0,2809.0
004059,Cisco,https://www.crunchbase.com/organization/cisco,-121.890591,37.3361663,"San Jose, California, United States",United States,False,False,False,True,False,False,False,False,True,3.0,0.0,3.0,12.0,0.0,8839.831178885657,2,2.0,0,0,862.0
004060,Invest Nebraska,https://www.crunchbase.com/organization/invest-nebraska,-96.7077751,40.8088861,"Lincoln, Nebraska, United States",United States,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,0.0,0.0,6980.043357718558,0,0.0,0,0,3917.0
004061,Canary,https://www.crunchbase.com/organization/canary-5,-46.6333824,-23.5506507,"São Paulo, Sao Paulo, Brazil",Brazil,False,False,False,False,False,False,True,False,True,2.0,1.0,2.0,8.0,0.0,9495.172609673005,2,1.0,0,0,1249.0
004062,Morado Ventures,https://www.crunchbase.com/organization/morado-ventures-partners,-122.1598465,37.4443293,"Palo Alto, California, United States",United States,False,False,False,False,False,False,True,False,False,2.0,1.0,2.0,7.0,0.0,8635.723834817247,2,1.0,0,0,18418.0
004063,Molten Ventures,https://www.crunchbase.com/organization/draper-esprit,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,True,True,False,9.0,8.0,9.0,18.0,7.0,164.70739822907575,9,2.0,0,0,2632.0
004064,RiverPark Ventures,https://www.crunchbase.com/organization/riverpark-ventures,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,1.0,0.0,5408.910192121689,0,1.0,0,0,10506.0
004065,Amplify Partners,https://www.crunchbase.com/organization/amplify-partners,-122.177992,37.4519671,"Menlo Park, California, United States",United States,False,False,False,False,False,False,True,False,False,2.0,1.0,1.0,4.0,0.0,8635.874836560806,2,1.0,2,2,3766.0
004066,The FSE Group,https://www.crunchbase.com/organization/finance-south-east,-0.8316334,51.2828601,"Fleet, Hampshire, United Kingdom",United Kingdom,False,False,False,False,False,False,False,True,False,72.0,41.0,62.0,41.0,42.0,134.6348510950934,20,1.0,5,5,3842.0
004067,10X Capital,https://www.crunchbase.com/organization/10x-capital,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,False,False,True,False,False,3.0,1.0,3.0,10.0,0.0,5569.791902778004,3,1.0,1,1,41011.0
004068,Seed Capital,https://www.crunchbase.com/organization/seed-capital,12.5700724,55.6867243,"Copenhagen, Hovedstaden, Denmark",Denmark,False,False,False,False,False,False,True,False,False,88.0,29.0,75.0,42.0,66.0,125.25416113061343,74,2.0,33,33,4862.0
004069,Capital Factory,https://www.crunchbase.com/organization/capital-factory,-97.7436995,30.2711286,"Austin, Texas, United States",United States,True,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,7835.5807893724805,0,1.0,0,0,2162.0
004070,Asymmetry Ventures,https://www.crunchbase.com/organization/asymmetry-ventures,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,False,False,False,6.0,0.0,6.0,14.0,0.0,8595.122724155317,3,2.0,0,0,14326.0
004071,Two Sigma Ventures,https://www.crunchbase.com/organization/two-sigma-ventures,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,False,False,True,False,True,1.0,0.0,1.0,1.0,0.0,5569.791902778004,1,1.0,1,1,453.0
004072,Foresight Group,https://www.crunchbase.com/organization/foresight-group,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,True,True,22.0,14.0,21.0,30.0,8.0,199.44580422849842,9,2.0,2,2,101.0
004073,Haystack,https://www.crunchbase.com/organization/haystack,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,0.0,0.0,8045.9717472085285,0,0.0,0,0,2056.0
004074,DHVC,https://www.crunchbase.com/organization/danhua-capital,-122.1598465,37.4443293,"Palo Alto, California, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,9.0,0.0,8635.723834817247,1,1.0,1,1,2928.0
004075,Delphi Ventures,https://www.crunchbase.com/organization/delphi-ventures,-122.3330573,37.496904,"San Mateo, California, United States",United States,False,False,False,False,True,False,False,False,False,3.0,1.0,3.0,6.0,0.0,8644.900905940829,0,3.0,0,0,27742.0
004076,Business Finland,https://www.crunchbase.com/organization/tekes,24.9413548,60.1717794,"Helsinki, Southern Finland, Finland",Finland,False,False,False,False,False,True,False,False,False,74.0,11.0,62.0,40.0,59.0,91.80812433881052,48,2.0,16,16,11530.0
004077,Lightbank,https://www.crunchbase.com/organization/lightbank,-87.6244212,41.8755616,"Chicago, Illinois, United States",United States,False,False,False,False,True,False,True,True,False,3.0,2.0,2.0,6.0,0.0,6195.058457552978,3,2.0,1,1,2735.0
004078,Maven Capital Partners,https://www.crunchbase.com/organization/maven-capital-partners,-4.2501687,55.861155,"Glasgow, Glasgow City, United Kingdom",United Kingdom,False,False,False,False,False,False,False,True,True,31.0,17.0,27.0,31.0,5.0,318.5523080181779,12,1.0,11,11,247.0
004079,Cota Capital,https://www.crunchbase.com/organization/cota-capital,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,True,False,True,1.0,0.0,1.0,3.0,0.0,8616.713337577476,1,1.0,0,0,457.0
004080,Sound Ventures,https://www.crunchbase.com/organization/sound-ventures,-118.3963062,34.0696501,"Beverly Hills, California, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,10.0,0.0,8762.362040665661,1,1.0,0,0,9505.0
004081,SR One,https://www.crunchbase.com/organization/sr-one,-71.131738,42.3786343,"Cambridge, Massachusetts, United States",United States,False,False,False,False,False,False,False,False,False,2.0,1.0,2.0,5.0,0.0,5168.10916312233,1,1.0,2,2,4242.0
004082,The Draper Richards Kaplan Foundation,https://www.crunchbase.com/organization/the-draper-richards-kaplan-foundation,-122.177992,37.4519671,"Menlo Park, California, United States",United States,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,5.0,0.0,8601.39738742468,2,1.0,0,0,5144.0
004083,Caffeinated Capital,https://www.crunchbase.com/organization/caffeinated-capital,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,False,False,True,2.0,0.0,2.0,2.0,0.0,8616.713337577476,1,1.0,0,0,152.0
004084,Commerce Ventures,https://www.crunchbase.com/organization/commerce-ventures,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,True,False,True,False,False,2.0,1.0,2.0,5.0,0.0,8703.740079349327,2,2.0,0,0,4451.0
004085,WI Harper Group,https://www.crunchbase.com/organization/wi-harper-group,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,False,False,False,6.0,1.0,3.0,10.0,0.0,8327.51707012687,4,2.0,3,3,4770.0
004086,Oxford Capital,https://www.crunchbase.com/organization/oxford-capital-partners,-1.2578499,51.7520131,"Oxford, Oxfordshire, United Kingdom",United Kingdom,False,False,False,False,False,True,True,True,False,21.0,15.0,20.0,25.0,18.0,91.04031498526038,20,1.0,8,8,17949.0
004087,Gimv,https://www.crunchbase.com/organization/gimv,4.3997081,51.2211097,"Antwerpen, Antwerpen, Belgium",Belgium,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,2.0,0.0,316.8742063315248,1,1.0,0,0,31485.0
004088,Abingworth,https://www.crunchbase.com/organization/abingworth-management,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,True,True,True,False,True,1.0,0.0,1.0,3.0,1.0,0.0,1,1.0,1,1,1287.0
004089,Afore Capital,https://www.crunchbase.com/organization/afore-capital,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,True,False,False,False,True,True,False,2.0,2.0,2.0,6.0,0.0,8616.713337577476,2,1.0,0,0,2452.0
004090,Contour Venture Partners,https://www.crunchbase.com/organization/contour-ventures,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,True,False,False,False,True,False,True,2.0,1.0,2.0,6.0,0.0,5571.246307814015,2,1.0,1,1,1260.0
004091,Tenaya Capital,https://www.crunchbase.com/organization/tenaya-capital,-122.219047,37.3736298,"Portola Valley, California, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,4.0,0.0,8645.164127826023,1,1.0,1,1,18660.0
004092,Avalon Ventures,https://www.crunchbase.com/organization/avalon-ventures,-117.2740777,32.8401623,"La Jolla, California, United States",United States,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,4.0,0.0,8950.468512015697,2,2.0,2,2,4646.0
004093,Beringea,https://www.crunchbase.com/organization/beringea,-83.3771553,42.4853125,"Farmington Hills, Michigan, United States",United States,False,False,False,False,False,False,True,False,False,9.0,3.0,8.0,17.0,0.0,5972.847235274781,7,1.0,5,5,1411.0
